,deu_2012,xbnl_2012,xfra_2012
135,65635300.0,28408900.0,66946600.0
136,67436500.0,28488000.0,67432800.0
137,72028000.0,30304300.0,74242400.0
138,72052100.0,29819800.0,76655700.0
139,69401000.0,28716600.0,74036200.0
140,65166000.0,27176400.0,70036600.0
141,62375600.0,25520200.0,66852400.0
142,60998900.0,24941500.0,69278400.0
143,56988200.0,24072800.0,67672500.0
144,53422600.0,22407300.0,62838100.0
145,50329800.0,20890600.0,61451200.0
146,48526300.0,19686500.0,58985900.0
147,47990300.0,19129500.0,56276000.0
148,48198500.0,18853500.0,55395000.0
149,47672800.0,18913600.0,56511800.0
150,47408300.0,19569300.0,58319000.0
151,50445900.0,20677500.0,60974900.0
152,54944300.0,22490000.0,62929500.0
153,58681300.0,24257900.0,64865400.0
154,61514200.0,25398400.0,65203200.0
155,63324500.0,25830800.0,66061700.0
156,62717200.0,25697200.0,67062500.0
157,61657900.0,25137200.0,63966700.0
158,60005100.0,24770100.0,61969800.0
159,59734800.0,24529100.0,60226400.0
160,61763700.0,25045700.0,60584000.0
161,65520200.0,27086500.0,65760200.0
162,65455800.0,27249200.0,67816900.0
163,63306100.0,26422300.0,66220800.0
164,59174700.0,25113600.0,63136700.0
165,56547700.0,23766700.0,60820700.0
166,56440700.0,23384300.0,63965700.0
167,52596800.0,22578500.0,63010000.0
168,48300800.0,20840000.0,58754100.0
169,45147000.0,19591400.0,57709100.0
170,44021000.0,18598500.0,55011000.0
171,43457400.0,18000200.0,52065400.0
172,44090000.0,17791000.0,50703000.0
173,43741500.0,17820000.0,50928000.0
174,42373900.0,18149400.0,51923900.0
175,44377600.0,18773800.0,53537700.0
176,47469300.0,19948200.0,55305600.0
177,51613400.0,21294700.0,58044000.0
178,54891400.0,22494500.0,60028000.0
179,58298200.0,23529600.0,61742000.0
180,58459300.0,23900900.0,63424500.0
181,56682200.0,23614900.0,59811000.0
182,55289400.0,23092800.0,57410500.0
183,54947800.0,22886800.0,56109100.0
184,56665000.0,23210300.0,56617800.0
185,61851200.0,25695600.0,61944300.0
186,63230200.0,26439100.0,65541100.0
187,62060500.0,26129900.0,65571600.0
188,59134400.0,25393100.0,63175000.0
189,57635700.0,23973300.0,60477900.0
190,58191300.0,23295800.0,62785100.0
191,54453200.0,22015600.0,61881400.0
192,51013000.0,20294500.0,58068600.0
193,48627500.0,19254500.0,57672700.0
194,47743000.0,18635500.0,55655300.0
195,48321500.0,18388300.0,53479700.0
196,50291800.0,18637500.0,53930600.0
197,54741900.0,19752500.0,58303300.0
198,65056700.0,22578400.0,66267000.0
199,74121300.0,26602300.0,72049200.0
200,77887000.0,28906400.0,72166000.0
201,78105600.0,29427000.0,72225000.0
202,79526000.0,29508900.0,71637600.0
203,80678500.0,29873500.0,71909700.0
204,80411700.0,29528200.0,71178900.0
205,79848100.0,29664800.0,69782300.0
206,79144200.0,29544800.0,67888600.0
207,78687600.0,29350500.0,67134200.0
208,78535700.0,29756700.0,67682300.0
209,80833800.0,31415500.0,72904700.0
210,80216200.0,30735800.0,76240200.0
211,78113600.0,29604400.0,73360400.0
212,73271300.0,28079600.0,69192900.0
213,68601600.0,26435000.0,65069700.0
214,64842800.0,25418800.0,67120500.0
215,58794000.0,23891000.0,65769000.0
216,53741200.0,21904600.0,61368700.0
217,50784100.0,20616500.0,60804000.0
218,49582100.0,19843500.0,58829800.0
219,49939900.0,19438200.0,56728800.0
220,51889400.0,19564700.0,57082400.0
221,55716100.0,20504600.0,60841300.0
222,64610500.0,23240100.0,68487700.0
223,72745700.0,27002400.0,74269900.0
224,75364700.0,29205700.0,73817100.0
225,75819000.0,29559100.0,73368300.0
226,77224500.0,29638500.0,72435200.0
227,77614400.0,29889000.0,72406700.0
228,77209600.0,29336800.0,71278100.0
229,76337700.0,29291200.0,69566200.0
230,74762000.0,29224400.0,67850300.0
231,76043300.0,29183600.0,67159800.0
232,76866800.0,29512200.0,67673500.0
233,80489900.0,31272400.0,72982300.0
234,80660100.0,30553700.0,76156700.0
235,78538000.0,29583300.0,73654100.0
236,74010900.0,28026300.0,69414900.0
237,69945000.0,26366000.0,65477300.0
238,66650900.0,25348200.0,67542800.0
239,60917200.0,24123000.0,66056800.0
240,56368200.0,21843300.0,61499400.0
241,54008100.0,20543300.0,61023000.0
242,53094800.0,19849100.0,58872000.0
243,53169600.0,19582600.0,56947900.0
244,54217400.0,19640600.0,57294600.0
245,57385000.0,20648100.0,61054400.0
246,66103400.0,23145400.0,68142000.0
247,74920700.0,27053000.0,73593200.0
248,77477600.0,29213200.0,74719800.0
249,76696600.0,29591000.0,74387800.0
250,77249800.0,29728800.0,73214100.0
251,78027400.0,29936200.0,73078500.0
252,77479900.0,29659500.0,71937200.0
253,76894400.0,29572600.0,70227200.0
254,76248000.0,29465800.0,68116400.0
255,75881100.0,29421300.0,66994800.0
256,76088100.0,29673900.0,67538900.0
257,79605400.0,31308600.0,73283800.0
258,79537500.0,30702500.0,77033800.0
259,78018200.0,29521800.0,74592100.0
260,73391000.0,28076000.0,70525800.0
261,69488400.0,26457700.0,66562600.0
262,66226500.0,25392500.0,69014200.0
263,60280000.0,23990500.0,67563500.0
264,56011700.0,22057000.0,63424500.0
265,53856200.0,20676200.0,63148500.0
266,52638200.0,19916900.0,61359900.0
267,53054500.0,19487800.0,59494700.0
268,54273700.0,19642500.0,59748100.0
269,57735800.0,20617500.0,63487300.0
270,66158600.0,23321400.0,71458900.0
271,73959100.0,27119200.0,77451300.0
272,76701200.0,29311900.0,77164500.0
273,76313600.0,29775200.0,76972900.0
274,77224500.0,29866000.0,76035900.0
275,78757700.0,30116000.0,75725500.0
276,78172300.0,29699300.0,74341600.0
277,77412000.0,29886500.0,72594300.0
278,76379100.0,29651300.0,70572900.0
279,75958200.0,29495200.0,69611400.0
280,76435500.0,29727100.0,70350900.0
281,79610000.0,31441700.0,75951400.0
282,79003900.0,31087900.0,79345900.0
283,76574700.0,30002500.0,76361000.0
284,71252800.0,28454300.0,72047200.0
285,67727400.0,26742300.0,68008400.0
286,65098100.0,25536100.0,70123100.0
287,59708400.0,24340900.0,68424900.0
288,55075400.0,22338300.0,64138500.0
289,52715200.0,20971900.0,63582600.0
290,51575400.0,20185500.0,61535700.0
291,51874500.0,19835400.0,59387600.0
292,53280000.0,19945600.0,59614500.0
293,56296900.0,20730600.0,63398900.0
294,64517300.0,23475400.0,70823400.0
295,72775600.0,27267800.0,76769600.0
296,75610800.0,29489100.0,76518200.0
297,75291100.0,29823800.0,76366900.0
298,76130700.0,30045200.0,75304200.0
299,76657500.0,30012200.0,75023300.0
300,76396400.0,29301400.0,73982100.0
301,74939100.0,29206100.0,72141500.0
302,73844100.0,28903100.0,70230100.0
303,72944700.0,28576500.0,68865900.0
304,73506000.0,28523900.0,69298000.0
305,77432700.0,30564100.0,75153900.0
306,76673600.0,30272000.0,77728200.0
307,73409400.0,28967700.0,75343500.0
308,68316300.0,27570400.0,71744700.0
309,64712800.0,25766500.0,68512300.0
310,62712600.0,24938400.0,71311500.0
311,58197000.0,24268500.0,70023900.0
312,54361200.0,22424400.0,65488100.0
313,51746800.0,20842400.0,64708200.0
314,50171000.0,19745300.0,62424600.0
315,49668400.0,19254300.0,60202900.0
316,49758100.0,19168100.0,59428900.0
317,49097900.0,19305500.0,61055400.0
318,48824200.0,20045400.0,63301700.0
319,52773900.0,21309900.0,66672600.0
320,57148100.0,23180300.0,69170300.0
321,61040300.0,24882600.0,70890200.0
322,63523500.0,25650500.0,70187900.0
323,64498900.0,26021400.0,69759700.0
324,63550000.0,25752800.0,70127000.0
325,61155300.0,25358100.0,66491900.0
326,59289700.0,24786500.0,64099300.0
327,58896300.0,24515000.0,62679000.0
328,60488200.0,24755100.0,63439200.0
329,66201200.0,26861000.0,69734100.0
330,66902800.0,27529100.0,73788600.0
331,64638100.0,26650500.0,72672900.0
332,60434100.0,25439800.0,69862800.0
333,58268300.0,24123100.0,67581100.0
334,58411000.0,23577600.0,71312500.0
335,55317000.0,22913100.0,70925500.0
336,52058500.0,21387300.0,67161700.0
337,49211800.0,20005700.0,66668700.0
338,48043200.0,19180600.0,64359500.0
339,47159900.0,18692000.0,61720400.0
340,46748100.0,18431000.0,60680200.0
341,46029200.0,18389100.0,61310800.0
342,44294700.0,18743800.0,62443300.0
343,45998200.0,19459400.0,64447900.0
344,49654600.0,20623000.0,66351400.0
345,53600900.0,21844500.0,68804000.0
346,57535700.0,22965500.0,69517100.0
347,60888500.0,23722600.0,69532800.0
348,60321400.0,23799200.0,70107400.0
349,57428700.0,23245500.0,65869200.0
350,55704600.0,22684600.0,62892100.0
351,54898300.0,22452400.0,61417900.0
352,56642000.0,22826600.0,62253700.0
353,63536200.0,25754100.0,69273500.0
354,65540900.0,26981800.0,74450600.0
355,64305700.0,26781500.0,74533100.0
356,61781000.0,25850300.0,72505900.0
357,60319100.0,24577000.0,69646700.0
358,61185200.0,23901400.0,72401800.0
359,57868100.0,22810700.0,71281100.0
360,55074300.0,21113300.0,67845400.0
361,53359300.0,20067200.0,67981900.0
362,52313800.0,19557200.0,66428000.0
363,52622100.0,19276400.0,64429300.0
364,54308200.0,19545400.0,64980300.0
365,58118800.0,20643500.0,69414900.0
366,67947100.0,23508000.0,76571200.0
367,76536700.0,27567700.0,81788600.0
368,78885400.0,29556000.0,81971300.0
369,78936000.0,30037800.0,81757200.0
370,80093100.0,30149300.0,80405700.0
371,80728000.0,30301700.0,79858600.0
372,80058600.0,29656600.0,78851900.0
373,79291400.0,29535300.0,76718500.0
374,78239000.0,29090700.0,74299400.0
375,77313100.0,28891700.0,73357500.0
376,77282000.0,29058500.0,74006700.0
377,81583700.0,31281800.0,80082600.0
378,81765400.0,31352900.0,84355100.0
379,79910200.0,30316500.0,81856400.0
380,75467000.0,28890800.0,77849000.0
381,71954400.0,27187000.0,74105900.0
382,69394100.0,26074500.0,76252000.0
383,64594300.0,24989400.0,75070400.0
384,60521500.0,23018200.0,70992300.0
385,57748500.0,21760200.0,71972600.0
386,56273900.0,21180700.0,69984600.0
387,56191100.0,20811800.0,68033000.0
388,57350500.0,20824100.0,68319800.0
389,60534200.0,21588800.0,72435200.0
390,69633300.0,24261400.0,79831100.0
391,78171100.0,28064500.0,85158600.0
392,80313900.0,30131900.0,84722500.0
393,79687100.0,30303800.0,84248100.0
394,80471500.0,30277800.0,82960400.0
395,81393900.0,30511700.0,82402500.0
396,80485300.0,29741000.0,80831000.0
397,79677900.0,29677500.0,78354900.0
398,78492000.0,29352400.0,76070300.0
399,77588000.0,29159300.0,74753200.0
400,77608700.0,29278800.0,75477000.0
401,82323300.0,31292700.0,81410500.0
402,82698200.0,31384900.0,85413000.0
403,80828000.0,30539700.0,82796400.0
404,76781700.0,28929200.0,78747800.0
405,73242600.0,27194600.0,74434900.0
406,70768500.0,26015300.0,76529000.0
407,65932000.0,24865700.0,75307100.0
408,61869600.0,23163600.0,71201500.0
409,59354100.0,21934600.0,72032500.0
410,57945100.0,21188800.0,69975700.0
411,57935900.0,20852900.0,67600800.0
412,58850300.0,20842700.0,67768700.0
413,62166300.0,21712000.0,71261400.0
414,70234800.0,24322100.0,78396100.0
415,77981300.0,28160600.0,83556600.0
416,79161400.0,30271700.0,84525000.0
417,78416100.0,30761900.0,84415000.0
418,79789400.0,31035700.0,83418100.0
419,80709600.0,31355400.0,83187300.0
420,80058600.0,31017700.0,82071500.0
421,79201700.0,31107200.0,80319300.0
422,78071100.0,30935900.0,78411800.0
423,77524700.0,30928300.0,77026000.0
424,77787000.0,31272400.0,77127100.0
425,82150800.0,32480400.0,81639400.0
426,81817200.0,31747500.0,84998500.0
427,78628900.0,30721200.0,81604000.0
428,73308100.0,29124600.0,76961100.0
429,69039800.0,27356400.0,72448900.0
430,66190800.0,26245600.0,73993900.0
431,60934500.0,24923400.0,72614900.0
432,56648900.0,22900500.0,68072200.0
433,54361200.0,21577000.0,67667600.0
434,53294900.0,20856200.0,65415400.0
435,53906800.0,20405700.0,62596500.0
436,55249100.0,20517900.0,62302800.0
437,58588100.0,21239200.0,65660900.0
438,67250100.0,23815800.0,73098200.0
439,75699400.0,27637600.0,78347000.0
440,78313700.0,30074100.0,77771500.0
441,78758900.0,30501200.0,77660500.0
442,79451300.0,30589700.0,76987700.0
443,80598000.0,30910400.0,77090800.0
444,80595700.0,30495600.0,76332500.0
445,80194300.0,30650200.0,74899500.0
446,79452400.0,30271600.0,73230800.0
447,79260300.0,30012900.0,72166000.0
448,79139600.0,29847600.0,71931300.0
449,80913200.0,31357300.0,75960300.0
450,79276400.0,31498400.0,78949100.0
451,76463100.0,30416700.0,75598800.0
452,71742700.0,28880100.0,70939300.0
453,67667600.0,26971600.0,66822900.0
454,64952100.0,25807000.0,68578100.0
455,59726800.0,24643500.0,67132300.0
456,55991000.0,22772700.0,62867600.0
457,53925200.0,21570100.0,62452100.0
458,53031500.0,20717900.0,60356100.0
459,53188000.0,20333000.0,58080300.0
460,54978800.0,20445100.0,58050900.0
461,58609900.0,21353200.0,61713500.0
462,67186900.0,23897200.0,69046600.0
463,75181800.0,27666000.0,74587200.0
464,77221100.0,29788200.0,74561600.0
465,77263600.0,30308700.0,74367200.0
466,77845600.0,30418900.0,73762100.0
467,78420700.0,30648900.0,74022400.0
468,77772000.0,30228300.0,73475300.0
469,76450400.0,30255200.0,72117900.0
470,75241600.0,30070600.0,70230100.0
471,74443400.0,29782900.0,69033800.0
472,75172600.0,29642400.0,69163500.0
473,79391500.0,31022100.0,73376100.0
474,79325900.0,30670000.0,76077200.0
475,76591900.0,29437600.0,73035300.0
476,71502400.0,27780500.0,69029900.0
477,67905700.0,26083600.0,65669800.0
478,66083800.0,25192900.0,67714700.0
479,61774100.0,24391900.0,66183500.0
480,57595500.0,22723300.0,61294100.0
481,54922400.0,21267400.0,60043800.0
482,53419200.0,20289300.0,57429100.0
483,52570300.0,19633400.0,54938300.0
484,52243700.0,19374300.0,53556300.0
485,51693900.0,19420700.0,54614200.0
486,51726100.0,20200800.0,56630600.0
487,55810400.0,21537900.0,59576200.0
488,60923000.0,23371100.0,61595600.0
489,64608100.0,25283600.0,63455900.0
490,67121300.0,26288700.0,63629800.0
491,68003500.0,26676500.0,64464600.0
492,66454200.0,26646100.0,65611800.0
493,63761600.0,26124800.0,62825300.0
494,62078900.0,25532400.0,60696900.0
495,61531400.0,25316200.0,59080200.0
496,62068500.0,25490400.0,59172500.0
497,67170800.0,27348200.0,62887200.0
498,68431400.0,27680500.0,66438800.0
499,65432800.0,26653600.0,64326100.0
500,61002300.0,25310400.0,61132000.0
501,57753100.0,24119200.0,58859200.0
502,57025000.0,23535200.0,62246800.0
503,53374300.0,22726100.0,61555400.0
504,49755800.0,21245300.0,57543100.0
505,46876900.0,19932300.0,56804500.0
506,45553000.0,18940400.0,54235000.0
507,45174600.0,18454900.0,51178400.0
508,45004400.0,18404800.0,49721800.0
509,44703100.0,18353100.0,49959500.0
510,43165300.0,18689700.0,51137200.0
511,44934200.0,19248200.0,52645800.0
512,47982200.0,20385500.0,54387300.0
513,52274700.0,21920400.0,57000900.0
514,55825300.0,23222100.0,58813100.0
515,59830300.0,24084200.0,60239200.0
516,59350700.0,24570200.0,61404100.0
517,57853100.0,23915600.0,57719900.0
518,56387800.0,23361900.0,55529600.0
519,55963400.0,23112700.0,54318500.0
520,56872000.0,23422800.0,54307700.0
521,61710800.0,25670100.0,59300200.0
522,64080200.0,26690800.0,63796700.0
523,63010500.0,26339300.0,63639600.0
524,60251300.0,25528300.0,61083900.0
525,58202800.0,24287400.0,58478100.0
526,58836500.0,23555800.0,61232200.0
527,54285200.0,22256700.0,60212700.0
528,50403400.0,20710900.0,56527500.0
529,48394000.0,19752300.0,56275100.0
530,48272100.0,19236300.0,54331300.0
531,49055400.0,18933500.0,52386500.0
532,51121100.0,19168900.0,52939500.0
533,55962200.0,20266300.0,57203200.0
534,66145900.0,23092200.0,65018600.0
535,75375000.0,27175000.0,70853800.0
536,77722600.0,29224800.0,70869500.0
537,78161900.0,29731000.0,71028700.0
538,79292600.0,29725700.0,70658400.0
539,80234600.0,29967200.0,71144600.0
540,79749200.0,29427100.0,70646600.0
541,79430600.0,29555900.0,69357000.0
542,78175700.0,29523500.0,67960300.0
543,77173900.0,29344500.0,67057600.0
544,76677000.0,29478400.0,67463300.0
545,80276000.0,30960800.0,71591500.0
546,80833800.0,31095100.0,75583100.0
547,78572500.0,30179200.0,72601200.0
548,73838400.0,28634100.0,68088900.0
549,70172700.0,26908800.0,64168000.0
550,67538800.0,25850800.0,66502700.0
551,62279000.0,24675700.0,65066700.0
552,58453500.0,22738000.0,61009300.0
553,56383200.0,21368200.0,60401300.0
554,55184700.0,20670500.0,58352400.0
555,55647100.0,20373100.0,56453800.0
556,56838700.0,20364900.0,56729800.0
557,60013200.0,21243100.0,60487700.0
558,68578600.0,24074700.0,68248100.0
559,76470000.0,27949500.0,73883900.0
560,78436800.0,29757100.0,73512600.0
561,78091800.0,30298000.0,73163000.0
562,79041800.0,30218400.0,72553000.0
563,80114900.0,30409000.0,72950800.0
564,79626100.0,29933500.0,72350700.0
565,79308700.0,30000800.0,71457900.0
566,78340200.0,29736200.0,70143700.0
567,77960600.0,29764400.0,69145800.0
568,77109500.0,29923600.0,69547500.0
569,80698100.0,31468000.0,73705200.0
570,81506700.0,31333000.0,77554400.0
571,79789400.0,30181100.0,74267000.0
572,75339400.0,28593600.0,69734100.0
573,71557600.0,26974000.0,65440000.0
574,68576300.0,25850900.0,67411200.0
575,63648900.0,24540800.0,65697300.0
576,60060300.0,22517700.0,61404100.0
577,57719700.0,21252500.0,60427800.0
578,56299200.0,20484800.0,58230600.0
579,56445300.0,20065400.0,56261300.0
580,57835900.0,20175500.0,56428300.0
581,60981600.0,20980800.0,59947500.0
582,69533200.0,23691700.0,66799300.0
583,77081900.0,27719800.0,72013800.0
584,78726700.0,29721000.0,72869300.0
585,78600100.0,30300500.0,72966500.0
586,79683600.0,30504900.0,72543200.0
587,80042500.0,30736900.0,72821200.0
588,79763000.0,30291600.0,71968600.0
589,79068300.0,30276800.0,70938300.0
590,77628200.0,30035800.0,69475800.0
591,76467700.0,29782700.0,68171400.0
592,76062800.0,29722100.0,67755000.0
593,80098800.0,31064900.0,71638600.0
594,81415800.0,31044600.0,75668600.0
595,79459300.0,30027700.0,72710200.0
596,75238200.0,28350800.0,68273600.0
597,71543800.0,26711300.0,64230900.0
598,69259500.0,25652200.0,66123600.0
599,64156100.0,24405600.0,64934100.0
600,60290400.0,22417800.0,60699900.0
601,57968100.0,21023100.0,60159700.0
602,56575300.0,20307600.0,58180500.0
603,56742000.0,20050800.0,55954900.0
604,57605800.0,20102100.0,56149300.0
605,60699800.0,21032500.0,59893500.0
606,68406100.0,23739300.0,67350300.0
607,75893800.0,27644400.0,72945900.0
608,77662700.0,29494500.0,72591300.0
609,77923800.0,30149700.0,72742600.0
610,79304100.0,30460800.0,72373300.0
611,80274800.0,30711200.0,72775000.0
612,79469700.0,30260800.0,72048200.0
613,78664600.0,30352200.0,70871500.0
614,77885900.0,30064900.0,69301000.0
615,76868000.0,30027000.0,68054600.0
616,76158300.0,30214400.0,68181300.0
617,79740000.0,31229600.0,71995100.0
618,80330000.0,31214500.0,76832500.0
619,78063000.0,30273200.0,73923200.0
620,72997600.0,28714900.0,69470900.0
621,69137600.0,26952800.0,65660900.0
622,66955700.0,25817700.0,68211700.0
623,62682700.0,24559800.0,66805200.0
624,58388000.0,22628200.0,62407900.0
625,55782800.0,21437100.0,61964900.0
626,54669400.0,20744500.0,59899400.0
627,54901700.0,20424600.0,58050900.0
628,56089900.0,20540500.0,58366200.0
629,59027500.0,21230300.0,62308700.0
630,66969500.0,23833600.0,69633000.0
631,75078300.0,27588700.0,75717700.0
632,77945700.0,29422000.0,75607700.0
633,77774300.0,29945500.0,75292400.0
634,78968200.0,30006800.0,74100000.0
635,79599600.0,29945200.0,73218000.0
636,78860100.0,29199100.0,72005000.0
637,76919700.0,28954800.0,69672200.0
638,75329000.0,28714400.0,67708800.0
639,74656200.0,28325500.0,66203100.0
640,74602100.0,28258700.0,66246300.0
641,78242400.0,29711000.0,70568000.0
642,78731300.0,30235500.0,75303200.0
643,76432000.0,29085800.0,72616900.0
644,71749600.0,27528700.0,68845200.0
645,68302500.0,25735900.0,65836800.0
646,66468000.0,25145200.0,68603600.0
647,62434300.0,24305200.0,67376800.0
648,58546700.0,22460000.0,62774300.0
649,55963400.0,21026700.0,61894200.0
650,54255300.0,19978200.0,59443600.0
651,53916000.0,19513900.0,57037200.0
652,53709000.0,19148300.0,56412600.0
653,52612900.0,19269300.0,57730700.0
654,52347200.0,20060600.0,60002500.0
655,55812700.0,21463000.0,63158300.0
656,60188000.0,23321800.0,65473300.0
657,64125100.0,25066000.0,67420100.0
658,66127500.0,26029200.0,67225600.0
659,66956800.0,26192900.0,67647000.0
660,66005600.0,26026700.0,68841300.0
661,63838700.0,25560800.0,65638400.0
662,62486100.0,25174200.0,63537400.0
663,61777500.0,24675900.0,62336200.0
664,62172100.0,24825600.0,62260600.0
665,66931500.0,26476200.0,66701100.0
666,68276100.0,27703000.0,71399900.0
667,65919400.0,26839300.0,69747900.0
668,61965000.0,25570400.0,66767900.0
669,59379400.0,24227500.0,64495100.0
670,59442700.0,23791300.0,68142000.0
671,56839800.0,22985100.0,67683300.0
672,53690600.0,21450100.0,63804600.0
673,50849600.0,20283200.0,63118000.0
674,49385500.0,19381900.0,60567300.0
675,48466500.0,18773400.0,57855400.0
676,47812000.0,18499000.0,56785800.0
677,46728500.0,18529600.0,57205200.0
678,44609900.0,18956100.0,58438800.0
679,46352400.0,19587600.0,60286400.0
680,50381500.0,20834100.0,62289100.0
681,54380700.0,22475400.0,65458600.0
682,57800200.0,23790600.0,67393500.0
683,60766500.0,24517700.0,68481800.0
684,60459400.0,25055000.0,69680100.0
685,58156800.0,24686600.0,65824000.0
686,56554600.0,24179800.0,63428400.0
687,55746000.0,23784000.0,62187900.0
688,56080700.0,23931400.0,62689800.0
689,61323200.0,25917300.0,67270800.0
690,64025000.0,27154000.0,72962600.0
691,62614900.0,26759600.0,73007800.0
692,59968300.0,25901300.0,70293000.0
693,58843400.0,24583700.0,67976000.0
694,59785400.0,23819900.0,70556200.0
695,56869700.0,22597900.0,69518000.0
696,53880400.0,21093700.0,66010600.0
697,51963000.0,20105900.0,65816100.0
698,50654100.0,19486800.0,63988300.0
699,50722000.0,19079700.0,62111300.0
700,52128700.0,19044700.0,62582700.0
701,55844900.0,19693400.0,67042900.0
702,64506900.0,22202600.0,74674600.0
703,73157500.0,25793000.0,80443000.0
704,76077800.0,28064500.0,81239600.0
705,77325700.0,29102900.0,81957600.0
706,78741600.0,29487500.0,82051900.0
707,80024100.0,29898100.0,82880800.0
708,79714700.0,29655300.0,82729600.0
709,78947500.0,29779300.0,81601000.0
710,77474100.0,29411300.0,79713300.0
711,76390600.0,29113400.0,78539500.0
712,74810300.0,29051900.0,78389300.0
713,80794700.0,30082700.0,81755200.0
714,79319000.0,30147000.0,86591600.0
715,77536200.0,29119700.0,83471200.0
716,73687700.0,27626000.0,78839100.0
717,70302700.0,26060400.0,74634300.0
718,68323200.0,25137800.0,76925800.0
719,63609800.0,24100700.0,75217700.0
720,60506600.0,22337100.0,70822400.0
721,58230400.0,21168200.0,70752700.0
722,57020400.0,20434900.0,68696900.0
723,56957100.0,20095000.0,66608800.0
724,57492000.0,20160800.0,66905400.0
725,60033900.0,21157100.0,70773300.0
726,67689500.0,24094000.0,77421800.0
727,75304900.0,28047200.0,82275800.0
728,77123300.0,29865800.0,82445700.0
729,77629400.0,30671700.0,83182400.0
730,78443700.0,30931600.0,83507500.0
731,79006200.0,30999000.0,84215700.0
732,78466700.0,30219800.0,83985800.0
733,77728300.0,30093000.0,82837600.0
734,76426300.0,29806100.0,81304400.0
735,75088600.0,29703600.0,80308500.0
736,74015500.0,29720100.0,80465600.0
737,77847900.0,31045600.0,83581200.0
738,80250700.0,32182500.0,88518700.0
739,78622000.0,31260700.0,85519000.0
740,75149600.0,29696700.0,81199300.0
741,71961300.0,28069500.0,77086900.0
742,69945000.0,27186300.0,79786900.0
743,65699700.0,25936200.0,77966900.0
744,62709200.0,24246900.0,73825000.0
745,60586000.0,22946300.0,74729600.0
746,59112600.0,22457700.0,72807400.0
747,58703100.0,21954100.0,70685900.0
748,59152800.0,21827900.0,71326300.0
749,61715400.0,22589900.0,74825800.0
750,69241100.0,25318900.0,81469400.0
751,76525200.0,28998800.0,85816600.0
752,78057300.0,30605100.0,87343000.0
753,78495500.0,31291000.0,87839000.0
754,79526000.0,31327400.0,87462800.0
755,80484100.0,31387000.0,87852700.0
756,79790600.0,30913100.0,87040500.0
757,78748500.0,30967000.0,85384500.0
758,77401600.0,30670300.0,83413200.0
759,76383700.0,30710900.0,82366200.0
760,74872400.0,30566900.0,82651000.0
761,78712900.0,31688200.0,86702600.0
762,81744700.0,32655400.0,93213600.0
763,79974600.0,31934200.0,90338700.0
764,75825900.0,30522200.0,86120100.0
765,72293700.0,28919300.0,81975300.0
766,69925400.0,28030900.0,84530000.0
767,66887800.0,26902200.0,83208900.0
768,64763400.0,25079900.0,79269300.0
769,62472300.0,23866600.0,80716100.0
770,60933300.0,23168500.0,78898000.0
771,60104000.0,22748200.0,76620300.0
772,60557200.0,22718200.0,76513300.0
773,63574100.0,23447000.0,80271200.0
774,70941100.0,26015500.0,86987400.0
775,78718600.0,29848200.0,90964300.0
776,80399000.0,31194100.0,91246200.0
777,80761300.0,31964300.0,91540900.0
778,81886200.0,32091900.0,90889700.0
779,82641900.0,32066400.0,91024300.0
780,82125500.0,31609400.0,90195300.0
781,81780400.0,31543400.0,88283900.0
782,80885600.0,31269200.0,86405000.0
783,79789400.0,31008500.0,85251900.0
784,78308000.0,30702200.0,85332400.0
785,81002900.0,31639100.0,89156100.0
786,83137600.0,32828000.0,94615200.0
787,81925300.0,32096400.0,92854100.0
788,78534600.0,30757100.0,88440100.0
789,75546400.0,29129500.0,84850200.0
790,74102900.0,28044500.0,87292900.0
791,70588000.0,26927900.0,85737100.0
792,67490500.0,25258900.0,82063700.0
793,65159100.0,24015800.0,84013300.0
794,62959900.0,23067000.0,82320000.0
795,61556700.0,22545900.0,80329100.0
796,61679800.0,22509300.0,80459700.0
797,64380400.0,23132500.0,84279500.0
798,71995800.0,25684300.0,89816200.0
799,79034900.0,29121600.0,94170200.0
800,80525600.0,30487600.0,94198700.0
801,81327200.0,31488300.0,94340200.0
802,83008800.0,31719000.0,92787300.0
803,83651800.0,31980800.0,92345300.0
804,83148000.0,31890200.0,91296300.0
805,82007000.0,31988000.0,88476400.0
806,80104600.0,31715800.0,85972800.0
807,78352800.0,31361900.0,84526000.0
808,76830000.0,30735900.0,84826600.0
809,80044800.0,31205500.0,88587400.0
810,81840200.0,31964400.0,94449200.0
811,80418600.0,31172500.0,92277500.0
812,76491900.0,29783700.0,88549100.0
813,73272500.0,28236800.0,85124200.0
814,73128700.0,27755500.0,88081600.0
815,70399300.0,26904200.0,86844000.0
816,67145500.0,25060100.0,82560700.0
817,64647300.0,23770000.0,83886600.0
818,62166300.0,22846900.0,81432100.0
819,60351300.0,22156200.0,78670200.0
820,59099900.0,21879900.0,77800900.0
821,57879600.0,21808000.0,78838100.0
822,56500500.0,22427600.0,80907600.0
823,59834900.0,23471300.0,83460400.0
824,64180300.0,25070900.0,86512000.0
825,68639500.0,27157100.0,88318300.0
826,71809500.0,28079200.0,87776100.0
827,72631800.0,28207600.0,87323300.0
828,71563300.0,27848600.0,87611100.0
829,69041000.0,27117200.0,83826700.0
830,67213300.0,26629900.0,81142400.0
831,66262100.0,26343400.0,79417600.0
832,65672100.0,26479400.0,79752600.0
